text,intent
مسرحي بارع،ومثقف،وواعي ويعرف اش يحكي و كل كلمة في بقعتها،وهو من الممثلين المسراحيين،الي عندهم وزنهم في البلاد,1
ماسط لاسط و قفاف و الطحين يجري في دمو -_-,0
Bleed kedheb w niffe9 8-),0
ma7la madam ma7erzia mezyana rou7ha 5ififa weklemha 7lou l7outa 3lik madam,1
تعجبني برشا برافو,1
من أحسن ما فما في تونس,1
افشل محامي لأعدل قضيه...,0
ما سط مفيه مايتفرج تهريج ومضيعت وقت,0
احسن واحد يضحكني,1
what the hell ??,0
Arzen mel nhar la7ad,0
أنت واحد مسخ و فاسق و ما تشرفناش لقوبسية جيبتيلنة عار الله لا يربحاك يا كلب,0
brabi la3ed testad3aouha baya ellzardi mamsathaaaaaaaaaaaaaaaa,0
اعز رابارات في تونس بلطي و كافون,1
 يفتح فقط في وقت متأخر من الليل,0
Kathrreeelllha blmsouuuutaa melé5errr :/,0
مكانش امصط منكم يا مصطا,0
رجل باتم معنى الكلمة يرفض التعليق على موضوع هابط,1
👍,1
bravo,1
احتراماتي ليه انسان محترم و مبدع,1
واصل ولايهمك,1
RAK MASET,0
مجتمعنا حالة مكربة 😔,0
راك ماسطة راك لاسطة,0
اجهل من صباطي و لاعبة فيها سيد العريف .....,0
عندو النقص في روحو وخبي فيه بالغرور.ماسط وميع فش يحكي وديمة يشوف في روحو احسن فنان في تونس وهو معندوش اغاني حلوة,0
محبوب وباهي وتستاهل كل خير,1
برافو مقداد أحييك على دمك البارد,1
انا مالمعجبين بالشيخ تحيفة ونعتبرها زلت لسان,1
masset,0
نختلف معاك برشا اما راك مبدع يا سامي برافووو,1
Matfahkom,0
Tfouh alikom w ala baramejkom el fesdaa,0
ana n9tar7 3la sami el fehri ya3ml barnemj l lotfi l3bdili sad9ouni nesbt lmochehda 100% ytay7 hata 3la samir el wafi ...malla kenzzz mte3 tho7k ...lotfi rana n7bouk barcha khali ynabrou ech yhem,1
محلااااااااااه,1
ثقف نفسك ىا امين وكن في مستوى القناة فانت تافه جدا تفاهة بية المراهقة ارحل عن القناة,0
Sa3a tjouc couple tayara,1
bravo maryouma,1
عسله,1
المعلم ......يتكلم ❤ خدام و ربي يسترو مالعين,1
زبلة و طحان و ما ينكر في لحيتو كان البيدون.,0
الشيب والعيب,0
Service zebla,0
ملا عفن و بلادة,0
Mastiiiiin sna 3allekher mouch Ki 3amnewil khiiir maydhahkouch jimlaa en plus makhibou barhim fi new look,0
مزيانة,1
T3ayef,0
أنا جزائري لست تونسي لكني أحسست بالفاجعة و تمزق قلبي لها كأنه إبني أو أخي الصغير و تابعتها منذ يوم أمس أول بأول و كنت أظن أن حلقة اليوم ستخصص لها دون غيرها لكن خاب ظني. _x000D_,0
3ayeftouni f 7yeti w marartouli 3ichti,0
نهضاوي كلب,0
👿,0
نجلاء انت ممثلة كبيرة و انا نحبك برشا و نتبعك برشا اما نقولك  الصوت و لغناء سيب عليك خليك في  دائرة التمثيل  يزي خليك محبوبة  ^_^,1
ما قنعنيش :/,0
maset laset -_-,0
malla 7ayawan hadha,0
Mr je fait partie d une cellule expertise depuis des annees  pour l adsl,0
Mashallah,1
Bsara7a thabel 5asatan sabri w lebrens,1
فعلا قمة الفسق,0
Tbarkallah 3lih,1
Patron dima mnawer <3,1
براافوا وليد انت تمثل الشعب التونسي واحمد الاندلسي زدا ولكلنا معاك,1
7louwaaaaaaaaaaaaa sout w soura,1
zayd m3a nawfel,1
 تجربة سيئة للأسف ... لقد جئنا لأكل البيتزا وأخبرنا النادل أنه لم يفعل ذلك .. أدركنا أنه عند مدخل المطعم كان هناك شريط مع خدمة مطعم تقدم التاباس والبيتزا.  لم يتوقف الخادم عن توجيهنا إلى منتجات باهظة الثمن ، متظاهرًا بوجود مخزون على المنتجات الأخرى.  كان الطعام رديئًا بالنسبة للسعر المدفوع ، ثم التخلص منه في وقت الدفع مستحيل الدفع عن طريق البطاقة للقول عن مشكلة في الشبكة ... ولكن بعد 5 دقائق من البار عند المدخل ، يمكننا الدفع عن طريق البطاقة وخادم أخبرنا أنه لا توجد مشكلة في الشبكة.  أنصح بشدة ضد مع خالص التقدير.,0
Bravoooooo,1
Zina gasrineya ya m3alma ENA n7ebek barcha  w nchallah dima mnawra,1
Mo9ded fechel ama men 7a9 lol tounsi ydef3 3a l5le9,0
Mallla chlaka..,0
Alkalb fehom houwa rachd maset laset maji chay,0
مسكينة إنتي انسانة مريضة واحمد الأندلسي يشرفك ويعرفك يا ماصطة ،شكونك إنتي جرد ممثلة👎👎👎,0
ليس بهذا المستوى المتدني تصنع الحضارة وليس بهذه البذاءة يولد الإبداع #قذارة  #قشور _x000D_,0
🤧🤬,0
choufou 7all la3bed faddet,0
لطفي العماري حقيقة كلامه كلو مستفز للذوق العام وانا اعتبره داعم رسمي للارهاب رغم يقيني بقيمته الصحفية ....,0
5iiit 9adeh  nakrhou 😒,0
كلب ماسوني كبير ملا هم الشيب و العيب,0
haw bech narja3lou m3a 3adl mounafedh taw nwarrikom kifech,0
masset .on ve naoufel,0
Ma7laha w ma7la southa n7ebk ammouna,1
😠😠😠😠,0
mahoch jari2 kim nawfel fi ta3li9ato,0
طلعت راجل,1
هذه القناة لا ارى لها فائدة اصلا لا يهمه المواطنولا مصلحته ولا توعيته في كل ما يخصه ’’’’الذي يهمخا الإثارة وكيف تغنم الكثير من الأموال حتى ولو على حساب الناس ’’’’’  ربي يستر تونس   وخراب تونس من اولادها,0
dhamer,1
لا تمثلني ولا تقنعني !,0
ماشاءالله عليهم البنيات ، يفرهدو عالقلب ، هاجر وهند ، محلاهم محلاهم ، وربي يحفظلهم بوهم ويلم شملهم على خير من احلى حلقات البرنامج _x000D_,1
Masit,0
dima tounsiiya a7ssen baraméj wa7ssan sahriya,1
msata,0
aaaaysheeek aaaaliii merciii aaaliiik,1
👎👊,0
merci d'avoir ma situation urgente je paye l argent sans avoir ni service client ni internet,0
جعفر القاسمي بدون تعليق برافو وربي معاك في صفاقس نحبوك برشا,1
Raw3a,1
Ouhhhhhhhhhhh mamstouu,0
"""اعلام فسد الشباب وضيع اخلاق الناس ..._x000D_",0
9anet ta7aaaana w ili fiha lkoll ta7ana !,0
تفووووووه عليها,0
Hta nkalm mathezouch,0
enfin cnx en marche de nouveau. merci topnet,1
الممثلة هذي تعيفْ 😬😬,0
Bravo,1
Bravo,1
Bravo,1
😡😡😡,0
maset ou tahhhhhhhhan ou kallllllllllllllllb,0
bravo hanen,1
allah yoster w bara,1
Bravo,1
"""أنت معلم واحنا منك نتعلم _x000D_",1
وزير فاشل....برا شد ملفاتك..وهو الصباح في الإذاعات و العشيا في التلفزة...du jamais vu!!!!!!,0
Awlad el kalba,0
Tefah,0
Mahla soutek maryouma,1
"<""   3ahra tfihhh",0
حسيتو مساط السنة البرنامج,0
امنه تحفونه وخفيفة روح,1
Bravo :-) :-) :-),1
tafih,0
لمعلم يتكلم,1
و الله راجل و كلامو صحيح  ...علاش ما نلقاوش شباب زي خالد شوكات يكونو قدوة لشبابنا 😊😊,1
lmasset yestad3a lmasset en plus 7atta lemission chalektouha,0
Ui 3ejbetni Yasser e5sousi bayrem 3ala omou,1
محلها و محلى صوتها,1
تلفون ب50د باش نجرب بيه خط يخدم وإلا لا ..!!! توى هاذا منططقي بالله  ؟؟؟ قول حاجة معقولة على الأقل!!!,0
👏👏👏👏,1
Ma7lek 3aycha,1
Tefah,0
منشط تحفون وكفئ,1
5nena,0
مخيب مناظركم,0
ابتذال وسفالة بدون حدود .,0
super merci,1
فنانة,1
Raw3a,1
حلم جميل,1
Bravo hanen chograni,1
بصراحةطيارة,1
عاهرة الماسونية,0
ارمستا فنان كبير و هو مستقبل الراب في تونس ربي يوفقو و نتمنئ ليه النجاح :) :) :*,1
Service zebla,0
amin dima mwahir wy93od toul 3oumro mwaher,1
Ja3four ya bahi ma7lek w ma7la taltek nch rabbi eywaf9ak il fi3al il khir,1
علي خاطرك قواد لحاس بيوع كلب,0
وهرة و زين و تربية و زيييد فوق من هذا صويت <3 واصل تبارك الله علييييك,1
mela masa5 w mela ta7an w m.... met5alef w rojla mayasm3ch beha,0
لطفى لعمارى اكبر متطرف يسارى,0
Mitrobi bsaraha .,1
Bravoooo samir et bonne continuation ..👍👍👌👌,1
زايد ولد النهضة برافو ;),1
Lkolha 7elwa moch kan 3iniha,1
Kalb kalb kalb;>,0
مهزلة العصر الاسود,0
allah le treb7ekkkkkk ma5eybekkkkkkkk,0
تعجبني شخصيتها وشهلولة ماراهيش ماصطة الله يبارك,1
Bravo sami,1
أحسن مسلسل,1
Barcha fdhaye7 😑,0
غريبة...تفرج التلحيس لبنات على رهوط ماتسواش كان لحكايات الفارغة....عباد اليوم تموت والاعلام مكبش في تفاهات والشعب اتفه منو....تفووووووه وحشا لميستاهل_x000D_,0
😡😡😡,0
عبد الفتاح فايقلها ليوم,1
Krahet 7aja esmha topner,0
"Ti tnikech dari deco fi wejhek , to93od tha3leb",0
sa7it,1
Mais bravvvvo tayir il mousalsal il wa7ed 93ad koll lilla yestana fi 7al9it ghodwa.,1
الله ﻻ تربحه و ﻻ توريه فرحة,0
 منظر خارجي جميل ، داخلي مشترك ، طعام مقبول ، قهوة جيدة,1
اسمها فلة وهي فلة  صوت رائع  فنانة بأتم معني الكلة الله يحفضك,1
Hhhh wahdek karim,1
👎,0
Mnawra el telvza,1
اعز حلقة و برافو صافي سعيد,1
Mahleha maroucha,1
Technique dinomek,0
"لطفي العماري طيحلهم المورال وكرهم في الفيلم قبل ما يتفرجو وخاصتن هي بعد الكلام الي قالتو على "" الميسيو الاندلسي "" و الرد متاع وليد التونسي",0
حيوان نعلة الله عليه,0
Massetttt,0
وجيهة معلمة,1
Masa7 wejhek,0
"أنت معلم""",1
m3lem dima 3endek  mawe9ef  7louwa  barcha,1
عبيط واقرع وزمباوي,0
ما شاء الله,1
يا معلم يا برنس,1
🥶😡🥶😡,0
tu es beau ?,1
تبارك الله على زينة,1
Wallah fra7tlo barchaaaaaa winchallah rabi isahel lel nas kol,1
Lotfi abdeli maalem  jibou  lotfi,1
Rak m3alem,1
m3alm a7la kafon fi denya,1
bravoooooooooooooooooooooooooooooooo olfa <3 <3 <3,1
tfouh mella chleka,0
inta m3alem wa7na menek net3alem,1
Ma7lek wasel <3,1
Pffff baktni,0
Mêla fdhay7 tfouh 3al 5omej fi chhar fdhil,0
أنت تستانى فيك شجرة الزقوم  يا واطي يا منحط,0
"""جبالك الرواسي و لا عبدك الثقيل..",0
ماسط لاسط مقعار,0
wlh ma7léha m3alma :*,1
😠😠😠😠,0
تافه و ما تجي شي البرنوس متاع المرزوقي انظف منك,0
ibravo,1
Bsara7a nawfek 5ir menou mamestou aza7,0
rak masta,0
فنانة بڤد. ونقطة وأرجع لسطر,1
وليد التونسي معلم,1
انسان تافه ماسط لاسط مقرففففففف,0
5îr makà nawfél lmaaaaàset :p,0
نوفل و ابتسامته اروع ما في كلام الناس <3,1
Yeser hlouaa bravooooooooo,1
Bravo walid :D,1
 bonne emplacement bonne continuation,1
Wejh elou7,0
Testii 3asba 3la rask,0
C pas possible heka on paie notre argent pour ne pas avoir le minimum de connexion !,0
بية مزيانة حليلتها ...والله يبقي الستر على كل ولية,1
برشا قحب,0
Yijbid fil amwat Mala 9ilit torbya wmoustawa mon7at,0
مغفل,0
حسبنا الله ونعم الوكيل فيكم,0
C'est probablement le pire fournisseur d'accès Internet en Tunisie.,0
Nfo5ethomli,0
Maset,0
_x000D_,0
ENA 3ajbni,1
تافهة وسطية وبالخصوص كي تضحك سنيها كبار وخايبين وزيد تتصنع وموش مواتيها :/,0
Mahlekom rabi ihanikom,1
Ma7leha el7al9a bravo sami et toute l'équipe,1
بصرحة شئ يحشم ومصح  رقعتك جاي لتلفزة وتحب دافع على المثلية راك هنتنا  وهنت التوانسة اللكل شئ يؤسف,0
اللواط رذيلةٌ من أسوأ الرذائل، خصلةٌ من خصال الشر، مميتاً للحياء ، فساداً للأخلاق ، فساداً للقلب ، اعتداءٌ شديدٌ على الطبيعة التي ركبها الله عز وجل،بل جريمةٌ نكراء تعافها البهائم والحيوانات .,0
شوف الحجاب قداش يزين البنية,1
Wahra Samsoum' rabi yahfdhik.,1
Ki nchouf haka n9ol tunis b7ir mhlaha tunis,1
مسلسل خامج لعام جاي مسلسل فيه بنت سامي الفهري. تغتصب,0
mcheeeeee2  allah  <3  t7yetiiiiiiii  wlh  (y),1
حثالة مثل هذا توفيق لا تربية ولا أخلاق مقرف,0
Amset meno ma famach tafeh,0
ﺍﻟﺸﻴﺐ ﻭ ﺍﻟﻌﻴﺐ ﻳﻌﻄﻴﻬﺎ ﻃﺮﺷﻴﻘﺔ ﻓﻲ ﺭﺃﺳﻬﺎ:-D,0
ياسر مرخوفة ومتصنعة بلاهي نصيحة لبنات الجيل الجديد  اتحزقو في الكلام يزيو متمعجين,0
"""زياد برجي من اروع الاصوات في العالم العربي_x000D_",1
maset laset mafemech monachtin ye5i offff,0
merci pour votre réponse. je compte donc choisir la relax,1
"Mahla klemek ya Wejiha, metwahchin nrawek fi Montreal, waktech etzourna?",1
9ema fi jamele wel ana9a,1
فنان شيك و ساماتيك برافو نور شيبة كمل اكيكا,1
9wiya el faza ;),1
Sa9taaa wlh,0
Mnawrin,1
Bravo sami,1
mala klochar masa5 tfih 3la ha erahet,0
👎👎👎👎👎👎👎👎👎👎,0
brcha 9o7b,0
Ahhh Mala hmoum jamda,0
ناجي جلول راجل دولة.,1
bravooo amin w nch2alh rabi iwaf9o  :),1
Hhhhhhhh ya asla3 ya kaleb,0
نكرهوا برش,0
"catastrophe meskina""",0
Ta7 m'en 3ini ki dame3a,0
ارخص انسان في تونس,0
"يا زبي ملا بلاد منيكة ولي صالح طول عمرو يعبد في ربي مات ردوه بترون قحاب و انا مقول علاش تونس ديما منيكة و تحت الصفر!! ههههههه""",0
ma7leh barhoum,1
<3,1
El mousalssal ilkolou raw3a  intej w sinaryo  tayarah bravo,1
ماسط لاسط ا,0
كلمات تافهة من عبد أتفه .. لا خلق لا خليقة لا باب لا سويقة... يعطيه دا على لونها الأزرق يزيد يزرقوا...,0
masit w merig,0
"Bravo bravo ja3fer, enchallah dima metalek wenchalalh mel ahsen el ahsen",1
